"West Coast"|"0"|"Improvised dwelling or shelter"|0|
"West Coast"|"0"|"Roofless or rough sleeper"|0|
"West Coast"|"0"|"Total usual residents in other occupied private dwellings"|9|
"West Coast"|"0"|"Occupied private dwelling not further defined"|117|
"West Coast"|"0"|"Residential care for older people"||c
"West Coast"|"0"|"Public hospital"||c
"West Coast"|"0"|"Private hospital"||c
"West Coast"|"0"|"Residential and community care facilities"||c
"West Coast"|"0"|"Welfare institution"||c
"West Coast"|"0"|"Educational institution"||c
"West Coast"|"0"|"Religious institution"|66|
"West Coast"|"0"|"Prison or penal institution"||c
"West Coast"|"0"|"Defence establishment"||c
"West Coast"|"0"|"Night shelter"||c
"West Coast"|"0"|"Total usual residents in institutions"|66|
"West Coast"|"0"|"Hotel, motel, or guest accommodation"||c
"West Coast"|"0"|"Boarding house"||c
"West Coast"|"0"|"Moto camp/camping ground"||c
"West Coast"|"0"|"Work, construction, or training camp"||c
"West Coast"|"0"|"Youth, school, or scout/guide camp"||c
"West Coast"|"0"|"Communal staff quarters"||c
"West Coast"|"0"|"Commercial vessel"||c
"West Coast"|"0"|"Marae complex"||c
"West Coast"|"0"|"Total usual residents in other occupied non-private dwellings"||c
"West Coast"|"0"|"Occupied non-private dwelling not further defined"||c
"Canterbury"|"0"|"Total usual residents in occupied dwellings"|33441|
"Canterbury"|"0"|"Separate house no storey information"|45|
"Canterbury"|"0"|"Separate house with one storey"|23448|
"Canterbury"|"0"|"Separate house with two or more storeys"|6651|
"Canterbury"|"0"|"Total usual residents in separate houses"|30147|
"Canterbury"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|15|
"Canterbury"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|1203|
"Canterbury"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|663|
"Canterbury"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|3|
"Canterbury"|"0"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|1884|
"Canterbury"|"0"|"Dwelling in a motor camp"|27|
"Canterbury"|"0"|"Mobile dwelling not in a motor camp"|51|
"Canterbury"|"0"|"Improvised dwelling or shelter"|45|
"Canterbury"|"0"|"Roofless or rough sleeper"|0|
"Canterbury"|"0"|"Total usual residents in other occupied private dwellings"|120|
"Canterbury"|"0"|"Occupied private dwelling not further defined"|1128|
"Canterbury"|"0"|"Residential care for older people"|0|
"Canterbury"|"0"|"Public hospital"|3|
"Canterbury"|"0"|"Private hospital"|6|
"Canterbury"|"0"|"Residential and community care facilities"|3|
"Canterbury"|"0"|"Welfare institution"|15|
"Canterbury"|"0"|"Educational institution"|75|
"Canterbury"|"0"|"Religious institution"|0|
"Canterbury"|"0"|"Prison or penal institution"|0|
"Canterbury"|"0"|"Defence establishment"|0|
"Canterbury"|"0"|"Night shelter"|3|
"Canterbury"|"0"|"Total usual residents in institutions"|105|
"Canterbury"|"0"|"Hotel, motel, or guest accommodation"|21|
"Canterbury"|"0"|"Boarding house"|0|
"Canterbury"|"0"|"Moto camp/camping ground"|6|
"Canterbury"|"0"|"Work, construction, or training camp"|0|
"Canterbury"|"0"|"Youth, school, or scout/guide camp"|27|
"Canterbury"|"0"|"Communal staff quarters"|0|
"Canterbury"|"0"|"Commercial vessel"|0|
"Canterbury"|"0"|"Marae complex"|0|
"Canterbury"|"0"|"Total usual residents in other occupied non-private dwellings"|57|
"Canterbury"|"0"|"Occupied non-private dwelling not further defined"|0|
"Otago"|"0"|"Total usual residents in occupied dwellings"|11664|
"Otago"|"0"|"Separate house no storey information"|36|
"Otago"|"0"|"Separate house with one storey"|7578|
"Otago"|"0"|"Separate house with two or more storeys"|3075|
"Otago"|"0"|"Total usual residents in separate houses"|10692|
"Otago"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|3|
"Otago"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|186|
"Otago"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|207|
"Otago"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|12|
"Otago"|"0"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|408|
"Otago"|"0"|"Dwelling in a motor camp"|6|
"Otago"|"0"|"Mobile dwelling not in a motor camp"|12|
"Otago"|"0"|"Improvised dwelling or shelter"|3|
"Otago"|"0"|"Roofless or rough sleeper"|0|
"Otago"|"0"|"Total usual residents in other occupied private dwellings"|21|
"Otago"|"0"|"Occupied private dwelling not further defined"|432|
"Otago"|"0"|"Residential care for older people"|0|
"Otago"|"0"|"Public hospital"|3|
"Otago"|"0"|"Private hospital"|0|
"Otago"|"0"|"Residential and community care facilities"|6|
"Otago"|"0"|"Welfare institution"|3|
"Otago"|"0"|"Educational institution"|66|
"Otago"|"0"|"Religious institution"|0|
"Otago"|"0"|"Prison or penal institution"|3|
"Otago"|"0"|"Defence establishment"|0|
"Otago"|"0"|"Night shelter"|0|
"Otago"|"0"|"Total usual residents in institutions"|72|
"Otago"|"0"|"Hotel, motel, or guest accommodation"|21|
"Otago"|"0"|"Boarding house"|6|
"Otago"|"0"|"Moto camp/camping ground"|6|
"Otago"|"0"|"Work, construction, or training camp"|0|
"Otago"|"0"|"Youth, school, or scout/guide camp"|0|
"Otago"|"0"|"Communal staff quarters"|0|
"Otago"|"0"|"Commercial vessel"|0|
"Otago"|"0"|"Marae complex"|0|
"Otago"|"0"|"Total usual residents in other occupied non-private dwellings"|33|
"Otago"|"0"|"Occupied non-private dwelling not further defined"|3|
"Southland"|"0"|"Total usual residents in occupied dwellings"|6261|
"Southland"|"0"|"Separate house no storey information"|12|
"Southland"|"0"|"Separate house with one storey"|5100|
"Southland"|"0"|"Separate house with two or more storeys"|771|
"Southland"|"0"|"Total usual residents in separate houses"|5880|
"Southland"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|3|
"Southland"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|84|
"Southland"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|30|
"Southland"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|0|
"Southland"|"0"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|120|
"Southland"|"0"|"Dwelling in a motor camp"|3|
"Southland"|"0"|"Mobile dwelling not in a motor camp"|3|
"Southland"|"0"|"Improvised dwelling or shelter"|3|
"Southland"|"0"|"Roofless or rough sleeper"|0|
"Southland"|"0"|"Total usual residents in other occupied private dwellings"|12|
"Southland"|"0"|"Occupied private dwelling not further defined"|237|
"Southland"|"0"|"Residential care for older people"||c
"Southland"|"0"|"Public hospital"||c
"Southland"|"0"|"Private hospital"||c
"Southland"|"0"|"Residential and community care facilities"||c
"Southland"|"0"|"Welfare institution"||c
"Southland"|"0"|"Educational institution"||c
"Southland"|"0"|"Religious institution"||c
"Southland"|"0"|"Prison or penal institution"||c
"Southland"|"0"|"Defence establishment"||c
"Southland"|"0"|"Night shelter"||c
"Southland"|"0"|"Total usual residents in institutions"||c
"Southland"|"0"|"Hotel, motel, or guest accommodation"||c
"Southland"|"0"|"Boarding house"||c
"Southland"|"0"|"Moto camp/camping ground"||c
"Southland"|"0"|"Work, construction, or training camp"||c
"Southland"|"0"|"Youth, school, or scout/guide camp"||c
"Southland"|"0"|"Communal staff quarters"||c
"Southland"|"0"|"Commercial vessel"||c
"Southland"|"0"|"Marae complex"||c
"Southland"|"0"|"Total usual residents in other occupied non-private dwellings"|9|
"Southland"|"0"|"Occupied non-private dwelling not further defined"||c
"Total, Regional Council Areas"|"0"|"Total usual residents in occupied dwellings"|285975|
"Total, Regional Council Areas"|"0"|"Separate house no storey information"|978|
"Total, Regional Council Areas"|"0"|"Separate house with one storey"|178002|
"Total, Regional Council Areas"|"0"|"Separate house with two or more storeys"|69870|
"Total, Regional Council Areas"|"0"|"Total usual residents in separate houses"|248847|
"Total, Regional Council Areas"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|210|
"Total, Regional Council Areas"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|10302|
"Total, Regional Council Areas"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|9342|
"Total, Regional Council Areas"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|663|
"Total, Regional Council Areas"|"0"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|20520|
"Total, Regional Council Areas"|"0"|"Dwelling in a motor camp"|159|
"Total, Regional Council Areas"|"0"|"Mobile dwelling not in a motor camp"|363|
"Total, Regional Council Areas"|"0"|"Improvised dwelling or shelter"|234|
"Total, Regional Council Areas"|"0"|"Roofless or rough sleeper"|0|
"Total, Regional Council Areas"|"0"|"Total usual residents in other occupied private dwellings"|753|
"Total, Regional Council Areas"|"0"|"Occupied private dwelling not further defined"|14241|
"Total, Regional Council Areas"|"0"|"Residential care for older people"|3|
"Total, Regional Council Areas"|"0"|"Public hospital"|15|
"Total, Regional Council Areas"|"0"|"Private hospital"|9|
"Total, Regional Council Areas"|"0"|"Residential and community care facilities"|54|
"Total, Regional Council Areas"|"0"|"Welfare institution"|36|
"Total, Regional Council Areas"|"0"|"Educational institution"|981|
"Total, Regional Council Areas"|"0"|"Religious institution"|75|
"Total, Regional Council Areas"|"0"|"Prison or penal institution"|15|
"Total, Regional Council Areas"|"0"|"Defence establishment"|0|
"Total, Regional Council Areas"|"0"|"Night shelter"|0|
"Total, Regional Council Areas"|"0"|"Total usual residents in institutions"|1185|
"Total, Regional Council Areas"|"0"|"Hotel, motel, or guest accommodation"|222|
"Total, Regional Council Areas"|"0"|"Boarding house"|63|
"Total, Regional Council Areas"|"0"|"Moto camp/camping ground"|39|
"Total, Regional Council Areas"|"0"|"Work, construction, or training camp"|6|
"Total, Regional Council Areas"|"0"|"Youth, school, or scout/guide camp"|75|
"Total, Regional Council Areas"|"0"|"Communal staff quarters"|15|
"Total, Regional Council Areas"|"0"|"Commercial vessel"|0|
"Total, Regional Council Areas"|"0"|"Marae complex"|3|
"Total, Regional Council Areas"|"0"|"Total usual residents in other occupied non-private dwellings"|423|
"Total, Regional Council Areas"|"0"|"Occupied non-private dwelling not further defined"|9|
"Area Outside"|"0"|"Total usual residents in occupied dwellings"|27|
"Area Outside"|"0"|"Separate house no storey information"||c
"Area Outside"|"0"|"Separate house with one storey"|24|
"Area Outside"|"0"|"Separate house with two or more storeys"||c
"Area Outside"|"0"|"Total usual residents in separate houses"|24|
"Area Outside"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"||c
"Area Outside"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"||c
"Area Outside"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"||c
"Area Outside"|"0"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"||c
"Area Outside"|"0"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"||c
"Area Outside"|"0"|"Dwelling in a motor camp"||c
"Area Outside"|"0"|"Mobile dwelling not in a motor camp"||c
"Area Outside"|"0"|"Improvised dwelling or shelter"||c
"Area Outside"|"0"|"Roofless or rough sleeper"||c
"Area Outside"|"0"|"Total usual residents in other occupied private dwellings"||c
"Area Outside"|"0"|"Occupied private dwelling not further defined"||c
"Area Outside"|"0"|"Residential care for older people"||c
"Area Outside"|"0"|"Public hospital"||c
"Area Outside"|"0"|"Private hospital"||c
"Area Outside"|"0"|"Residential and community care facilities"||c
"Area Outside"|"0"|"Welfare institution"||c
"Area Outside"|"0"|"Educational institution"||c
"Area Outside"|"0"|"Religious institution"||c
"Area Outside"|"0"|"Prison or penal institution"||c
"Area Outside"|"0"|"Defence establishment"||c
"Area Outside"|"0"|"Night shelter"||c
"Area Outside"|"0"|"Total usual residents in institutions"||c
"Area Outside"|"0"|"Hotel, motel, or guest accommodation"||c
"Area Outside"|"0"|"Boarding house"||c
"Area Outside"|"0"|"Moto camp/camping ground"||c
"Area Outside"|"0"|"Work, construction, or training camp"||c
"Area Outside"|"0"|"Youth, school, or scout/guide camp"||c
"Area Outside"|"0"|"Communal staff quarters"||c
"Area Outside"|"0"|"Commercial vessel"||c
"Area Outside"|"0"|"Marae complex"||c
"Area Outside"|"0"|"Total usual residents in other occupied non-private dwellings"||c
"Area Outside"|"0"|"Occupied non-private dwelling not further defined"||c
"Total, New Zealand by regional council"|"1"|"Total usual residents in occupied dwellings"|256689|
"Total, New Zealand by regional council"|"1"|"Separate house no storey information"|687|
"Total, New Zealand by regional council"|"1"|"Separate house with one storey"|137736|
"Total, New Zealand by regional council"|"1"|"Separate house with two or more storeys"|42924|
"Total, New Zealand by regional council"|"1"|"Total usual residents in separate houses"|181350|
"Total, New Zealand by regional council"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|315|
"Total, New Zealand by regional council"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|22110|
"Total, New Zealand by regional council"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|23781|
"Total, New Zealand by regional council"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|7749|
"Total, New Zealand by regional council"|"1"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|53955|
"Total, New Zealand by regional council"|"1"|"Dwelling in a motor camp"|153|
"Total, New Zealand by regional council"|"1"|"Mobile dwelling not in a motor camp"|378|
"Total, New Zealand by regional council"|"1"|"Improvised dwelling or shelter"|312|
"Total, New Zealand by regional council"|"1"|"Roofless or rough sleeper"|3|
"Total, New Zealand by regional council"|"1"|"Total usual residents in other occupied private dwellings"|846|
"Total, New Zealand by regional council"|"1"|"Occupied private dwelling not further defined"|15900|
"Total, New Zealand by regional council"|"1"|"Residential care for older people"|72|
"Total, New Zealand by regional council"|"1"|"Public hospital"|84|
"Total, New Zealand by regional council"|"1"|"Private hospital"|3|
"Total, New Zealand by regional council"|"1"|"Residential and community care facilities"|405|
"Total, New Zealand by regional council"|"1"|"Welfare institution"|66|
"Total, New Zealand by regional council"|"1"|"Educational institution"|822|
"Total, New Zealand by regional council"|"1"|"Religious institution"|54|
"Total, New Zealand by regional council"|"1"|"Prison or penal institution"|603|
"Total, New Zealand by regional council"|"1"|"Defence establishment"|273|
"Total, New Zealand by regional council"|"1"|"Night shelter"|9|
"Total, New Zealand by regional council"|"1"|"Total usual residents in institutions"|2385|
"Total, New Zealand by regional council"|"1"|"Hotel, motel, or guest accommodation"|1632|
"Total, New Zealand by regional council"|"1"|"Boarding house"|315|
"Total, New Zealand by regional council"|"1"|"Moto camp/camping ground"|60|
"Total, New Zealand by regional council"|"1"|"Work, construction, or training camp"|6|
"Total, New Zealand by regional council"|"1"|"Youth, school, or scout/guide camp"|15|
"Total, New Zealand by regional council"|"1"|"Communal staff quarters"|168|
"Total, New Zealand by regional council"|"1"|"Commercial vessel"|6|
"Total, New Zealand by regional council"|"1"|"Marae complex"|12|
"Total, New Zealand by regional council"|"1"|"Total usual residents in other occupied non-private dwellings"|2214|
"Total, New Zealand by regional council"|"1"|"Occupied non-private dwelling not further defined"|36|
"Northland"|"1"|"Total usual residents in occupied dwellings"|6558|
"Northland"|"1"|"Separate house no storey information"|30|
"Northland"|"1"|"Separate house with one storey"|4245|
"Northland"|"1"|"Separate house with two or more storeys"|948|
"Northland"|"1"|"Total usual residents in separate houses"|5223|
"Northland"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|6|
"Northland"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|366|
"Northland"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|162|
"Northland"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|0|
"Northland"|"1"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|534|
"Northland"|"1"|"Dwelling in a motor camp"|9|
"Northland"|"1"|"Mobile dwelling not in a motor camp"|24|
"Northland"|"1"|"Improvised dwelling or shelter"|24|
"Northland"|"1"|"Roofless or rough sleeper"|0|
"Northland"|"1"|"Total usual residents in other occupied private dwellings"|57|
"Northland"|"1"|"Occupied private dwelling not further defined"|648|
"Northland"|"1"|"Residential care for older people"|9|
"Northland"|"1"|"Public hospital"||c
"Northland"|"1"|"Private hospital"||c
"Northland"|"1"|"Residential and community care facilities"|18|
"Northland"|"1"|"Welfare institution"||c
"Northland"|"1"|"Educational institution"||c
"Northland"|"1"|"Religious institution"||c
"Northland"|"1"|"Prison or penal institution"|18|
"Northland"|"1"|"Defence establishment"||c
"Northland"|"1"|"Night shelter"||c
"Northland"|"1"|"Total usual residents in institutions"|51|
"Northland"|"1"|"Hotel, motel, or guest accommodation"|30|
"Northland"|"1"|"Boarding house"||c
"Northland"|"1"|"Moto camp/camping ground"|9|
"Northland"|"1"|"Work, construction, or training camp"||c
"Northland"|"1"|"Youth, school, or scout/guide camp"||c
"Northland"|"1"|"Communal staff quarters"||c
"Northland"|"1"|"Commercial vessel"||c
"Northland"|"1"|"Marae complex"||c
"Northland"|"1"|"Total usual residents in other occupied non-private dwellings"|45|
"Northland"|"1"|"Occupied non-private dwelling not further defined"||c
"Auckland"|"1"|"Total usual residents in occupied dwellings"|100533|
"Auckland"|"1"|"Separate house no storey information"|336|
"Auckland"|"1"|"Separate house with one storey"|40887|
"Auckland"|"1"|"Separate house with two or more storeys"|23832|
"Auckland"|"1"|"Total usual residents in separate houses"|65055|
"Auckland"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|189|
"Auckland"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|9996|
"Auckland"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|10968|
"Auckland"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|5502|
"Auckland"|"1"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|26661|
"Auckland"|"1"|"Dwelling in a motor camp"|45|
"Auckland"|"1"|"Mobile dwelling not in a motor camp"|102|
"Auckland"|"1"|"Improvised dwelling or shelter"|123|
"Auckland"|"1"|"Roofless or rough sleeper"|3|
"Auckland"|"1"|"Total usual residents in other occupied private dwellings"|270|
"Auckland"|"1"|"Occupied private dwelling not further defined"|6897|
"Auckland"|"1"|"Residential care for older people"|27|
"Auckland"|"1"|"Public hospital"|42|
"Auckland"|"1"|"Private hospital"|0|
"Auckland"|"1"|"Residential and community care facilities"|126|
"Auckland"|"1"|"Welfare institution"|45|
"Auckland"|"1"|"Educational institution"|321|
"Auckland"|"1"|"Religious institution"|12|
"Auckland"|"1"|"Prison or penal institution"|102|
"Auckland"|"1"|"Defence establishment"|99|
"Auckland"|"1"|"Night shelter"|0|
"Auckland"|"1"|"Total usual residents in institutions"|774|
"Auckland"|"1"|"Hotel, motel, or guest accommodation"|657|
"Auckland"|"1"|"Boarding house"|153|
"Auckland"|"1"|"Moto camp/camping ground"|12|
"Auckland"|"1"|"Work, construction, or training camp"|0|
"Auckland"|"1"|"Youth, school, or scout/guide camp"|6|
"Auckland"|"1"|"Communal staff quarters"|21|
"Auckland"|"1"|"Commercial vessel"|0|
"Auckland"|"1"|"Marae complex"|9|
"Auckland"|"1"|"Total usual residents in other occupied non-private dwellings"|858|
"Auckland"|"1"|"Occupied non-private dwelling not further defined"|12|
"Waikato"|"1"|"Total usual residents in occupied dwellings"|23256|
"Waikato"|"1"|"Separate house no storey information"|63|
"Waikato"|"1"|"Separate house with one storey"|16581|
"Waikato"|"1"|"Separate house with two or more storeys"|2076|
"Waikato"|"1"|"Total usual residents in separate houses"|18720|
"Waikato"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|18|
"Waikato"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|1566|
"Waikato"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|1125|
"Waikato"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|36|
"Waikato"|"1"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|2745|
"Waikato"|"1"|"Dwelling in a motor camp"|6|
"Waikato"|"1"|"Mobile dwelling not in a motor camp"|45|
"Waikato"|"1"|"Improvised dwelling or shelter"|24|
"Waikato"|"1"|"Roofless or rough sleeper"|0|
"Waikato"|"1"|"Total usual residents in other occupied private dwellings"|75|
"Waikato"|"1"|"Occupied private dwelling not further defined"|1350|
"Waikato"|"1"|"Residential care for older people"|3|
"Waikato"|"1"|"Public hospital"|3|
"Waikato"|"1"|"Private hospital"|0|
"Waikato"|"1"|"Residential and community care facilities"|36|
"Waikato"|"1"|"Welfare institution"|0|
"Waikato"|"1"|"Educational institution"|72|
"Waikato"|"1"|"Religious institution"|0|
"Waikato"|"1"|"Prison or penal institution"|168|
"Waikato"|"1"|"Defence establishment"|0|
"Waikato"|"1"|"Night shelter"|0|
"Waikato"|"1"|"Total usual residents in institutions"|282|
"Waikato"|"1"|"Hotel, motel, or guest accommodation"|63|
"Waikato"|"1"|"Boarding house"|3|
"Waikato"|"1"|"Moto camp/camping ground"|9|
"Waikato"|"1"|"Work, construction, or training camp"|0|
"Waikato"|"1"|"Youth, school, or scout/guide camp"|0|
"Waikato"|"1"|"Communal staff quarters"|6|
"Waikato"|"1"|"Commercial vessel"|0|
"Waikato"|"1"|"Marae complex"|0|
"Waikato"|"1"|"Total usual residents in other occupied non-private dwellings"|78|
"Waikato"|"1"|"Occupied non-private dwelling not further defined"|3|
"Bay of Plenty"|"1"|"Total usual residents in occupied dwellings"|13092|
"Bay of Plenty"|"1"|"Separate house no storey information"|33|
"Bay of Plenty"|"1"|"Separate house with one storey"|8157|
"Bay of Plenty"|"1"|"Separate house with two or more storeys"|1866|
"Bay of Plenty"|"1"|"Total usual residents in separate houses"|10059|
"Bay of Plenty"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|9|
"Bay of Plenty"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|1041|
"Bay of Plenty"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|738|
"Bay of Plenty"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|54|
"Bay of Plenty"|"1"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|1842|
"Bay of Plenty"|"1"|"Dwelling in a motor camp"|18|
"Bay of Plenty"|"1"|"Mobile dwelling not in a motor camp"|33|
"Bay of Plenty"|"1"|"Improvised dwelling or shelter"|21|
"Bay of Plenty"|"1"|"Roofless or rough sleeper"|0|
"Bay of Plenty"|"1"|"Total usual residents in other occupied private dwellings"|75|
"Bay of Plenty"|"1"|"Occupied private dwelling not further defined"|990|
"Bay of Plenty"|"1"|"Residential care for older people"|6|
"Bay of Plenty"|"1"|"Public hospital"||c
"Bay of Plenty"|"1"|"Private hospital"||c
"Bay of Plenty"|"1"|"Residential and community care facilities"|24|
"Bay of Plenty"|"1"|"Welfare institution"||c
"Bay of Plenty"|"1"|"Educational institution"|6|
"Bay of Plenty"|"1"|"Religious institution"||c
"Bay of Plenty"|"1"|"Prison or penal institution"||c
"Bay of Plenty"|"1"|"Defence establishment"||c
"Bay of Plenty"|"1"|"Night shelter"||c
"Bay of Plenty"|"1"|"Total usual residents in institutions"|36|
"Bay of Plenty"|"1"|"Hotel, motel, or guest accommodation"|78|
"Bay of Plenty"|"1"|"Boarding house"||c
"Bay of Plenty"|"1"|"Moto camp/camping ground"||c
"Bay of Plenty"|"1"|"Work, construction, or training camp"||c
"Bay of Plenty"|"1"|"Youth, school, or scout/guide camp"||c
"Bay of Plenty"|"1"|"Communal staff quarters"||c
"Bay of Plenty"|"1"|"Commercial vessel"||c
"Bay of Plenty"|"1"|"Marae complex"||c
"Bay of Plenty"|"1"|"Total usual residents in other occupied non-private dwellings"|90|
"Bay of Plenty"|"1"|"Occupied non-private dwelling not further defined"||c
"Gisborne"|"1"|"Total usual residents in occupied dwellings"|2277|
"Gisborne"|"1"|"Separate house no storey information"|12|
"Gisborne"|"1"|"Separate house with one storey"|1698|
"Gisborne"|"1"|"Separate house with two or more storeys"|129|
"Gisborne"|"1"|"Total usual residents in separate houses"|1836|
"Gisborne"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|0|
"Gisborne"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|144|
"Gisborne"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|51|
"Gisborne"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|3|
"Gisborne"|"1"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|198|
"Gisborne"|"1"|"Dwelling in a motor camp"|0|
"Gisborne"|"1"|"Mobile dwelling not in a motor camp"|3|
"Gisborne"|"1"|"Improvised dwelling or shelter"|3|
"Gisborne"|"1"|"Roofless or rough sleeper"|0|
"Gisborne"|"1"|"Total usual residents in other occupied private dwellings"|6|
"Gisborne"|"1"|"Occupied private dwelling not further defined"|213|
"Gisborne"|"1"|"Residential care for older people"||c
"Gisborne"|"1"|"Public hospital"||c
"Gisborne"|"1"|"Private hospital"||c
"Gisborne"|"1"|"Residential and community care facilities"||c
"Gisborne"|"1"|"Welfare institution"||c
"Gisborne"|"1"|"Educational institution"||c
"Gisborne"|"1"|"Religious institution"||c
"Gisborne"|"1"|"Prison or penal institution"||c
"Gisborne"|"1"|"Defence establishment"||c
"Gisborne"|"1"|"Night shelter"||c
"Gisborne"|"1"|"Total usual residents in institutions"||c
"Gisborne"|"1"|"Hotel, motel, or guest accommodation"|18|
"Gisborne"|"1"|"Boarding house"||c
"Gisborne"|"1"|"Moto camp/camping ground"||c
"Gisborne"|"1"|"Work, construction, or training camp"||c
"Gisborne"|"1"|"Youth, school, or scout/guide camp"||c
"Gisborne"|"1"|"Communal staff quarters"||c
"Gisborne"|"1"|"Commercial vessel"||c
"Gisborne"|"1"|"Marae complex"||c
"Gisborne"|"1"|"Total usual residents in other occupied non-private dwellings"|27|
"Gisborne"|"1"|"Occupied non-private dwelling not further defined"||c
"Hawke's Bay"|"1"|"Total usual residents in occupied dwellings"|7092|
"Hawke's Bay"|"1"|"Separate house no storey information"|24|
"Hawke's Bay"|"1"|"Separate house with one storey"|5097|
"Hawke's Bay"|"1"|"Separate house with two or more storeys"|447|
"Hawke's Bay"|"1"|"Total usual residents in separate houses"|5568|
"Hawke's Bay"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together no storey information"|12|
"Hawke's Bay"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a one storey building"|687|
"Hawke's Bay"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a two or three storey building"|147|
"Hawke's Bay"|"1"|"Two or more flats/units/townhouses/apartments/houses joined together in a four or more storey building"|27|
"Hawke's Bay"|"1"|"Total usual residents in two or more flats/units/townhouses/apartments/houses joined together"|870|
"Hawke's Bay"|"1"|"Dwelling in a motor camp"|3|
"Hawke's Bay"|"1"|"Mobile dwelling not in a motor camp"|12|
"Hawke's Bay"|"1"|"Improvised dwelling or shelter"|18|
"Hawke's Bay"|"1"|"Roofless or rough sleeper"|0|
"Hawke's Bay"|"1"|"Total usual residents in other occupied private dwellings"|33|
"Hawke's Bay"|"1"|"Occupied private dwelling not further defined"|441|
"Hawke's Bay"|"1"|"Residential care for older people"||c
"Hawke's Bay"|"1"|"Public hospital"||c
"Hawke's Bay"|"1"|"Private hospital"||c
"Hawke's Bay"|"1"|"Residential and community care facilities"|18|
"Hawke's Bay"|"1"|"Welfare institution"||c
"Hawke's Bay"|"1"|"Educational institution"|9|
